,premise,choice1,choice2,label,question
440,first you have to plan where you want to go.,look on schedule board for departure information.,wait until you reach your destination.,0,effect
441,choose a destination.,locate a train schedule.,enjoy the train trip.,0,effect
442,first you have to plan where you want to go.,look up train information online.,wait till your destination stop arrives.,0,effect
443,determine a location to go to by train.,look at all the times and pick a destination.,ride train.,0,effect
444,determine a location to go to by train.,check train time.,enjoy ride.,0,effect
445,first you have to plan where you want to go.,check train time.,enjoy train ride.,0,effect
446,first you have to plan where you want to go.,check train time.,relax or read favorite magazine during journey.,0,effect
447,choose a destination.,check train schedule.,wait until train reaches destination.,0,effect
448,first you have to plan where you want to go.,check train schedules.,ride and enjoy the countryside.,0,effect
449,choose a destination.,look on schedule board for departure information.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",0,effect
450,determine a location to go to by train.,check train time.,go to my destination.,0,effect
451,call and check departure time.,relax while you reach your destination.,choose a destination.,1,cause
452,look at all the times and pick a destination.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",first you have to plan where you want to go.,1,cause
453,look on schedule board for departure information.,wait until you reach your destination.,first you have to plan where you want to go.,1,cause
454,check train schedules.,wait until you reach your destination.,first you have to plan where you want to go.,1,cause
455,look on schedule board for departure information.,relax and enjoy the train ride.,choose a destination.,1,cause
456,check train time.,enjoy the ride on the train.,determine a location to go to by train.,1,cause
457,look at all the times and pick a destination.,enjoy train ride.,determine a location to go to by train.,1,cause
458,look on schedule board for departure information.,"listen to music ,or read a book while ride.",first you have to plan where you want to go.,1,cause
459,call and check departure time.,wait patiently while the train travels towards destination.,first you have to plan where you want to go.,1,cause
460,look up train information online.,look out window.order meal.eat.,choose a destination.,1,cause
461,check train schedules.,relax or read favorite magazine during journey.,determine a location to go to by train.,1,cause
462,choose a destination.,check train schedules.,arrive at destination.,0,effect
463,first you have to plan where you want to go.,look on schedule board for departure information.,"you arrive to your destination, and take your luggage.",0,effect
