,premise,choice1,choice2,label,question
356,bus arrives at the source station.,take a seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
357,bus arrives at the source location.,find a seat.sit down.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
358,bus arrives at the source station.,starting walking to seat on bus.sit in seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
359,the bus arrives at the departure station.,find empty seat.sit down.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
360,bus arrives at the source location.,sit down and wait for your desired stop.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
362,bus reaches at departure station.,sit down if possible.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
363,bus arrives at the source station.,find empty seat to sit in.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
364,bus reaches at departure station.,sit down.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
365,bus arrives at the source location.,sit down.find an open seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
366,the bus arrives at the departure station.,sit down.find an open seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
368,the bus arrives at the departure station.,sit down.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
369,bus arrives at the source location.,sit down if possible.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
370,bus arrives at the source location.,find a empty seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
371,the bus arrives at the departure station.,sit down and wait for your desired stop.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
372,the bus arrives at the departure station.,find empty seat to sit in.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
374,the bus arrives at the departure station.,sit on a seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
377,bus arrives at the source location.,sit on a seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
378,the bus arrives at the departure station.,walk down center of bus to find a seat.sit in seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
379,bus reaches at departure station.,choose a seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
380,bus arrives at the source location.,take a seat in the bus.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
381,bus reaches at departure station.,find empty seat.sit down.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
382,bus reaches at departure station.,take available seat.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
383,bus arrives at the source station.,find a seat or stand on bus.,"find out how much the bus ride costs, either online or by calling bus company.",0,effect
384,enjoy the ride.,"find out how much the bus ride costs, either online or by calling bus company.",bus arrives at the source location.,1,cause
385,wait for stop.,"find out how much the bus ride costs, either online or by calling bus company.",the bus arrives at the departure station.,1,cause
386,wait for my stop.,"find out how much the bus ride costs, either online or by calling bus company.",bus arrives at the source station.,1,cause
387,wait to get to destination.,"find out how much the bus ride costs, either online or by calling bus company.",bus arrives at the source station.,1,cause
388,wait for stop.,"find out how much the bus ride costs, either online or by calling bus company.",bus arrives at the source station.,1,cause
