,premise,choice1,choice2,label,question
450,go to store.,secure the boundary of the circle with fence of rounded river stones.,buy the tree.,1,effect
451,go to nursery.,secure the boundary of the circle with fence of rounded river stones.,buy a small tree at a nursery.,1,effect
455,go to garden center.,secure the boundary of the circle with fence of rounded river stones.,buy some sapling of desired tree.,1,effect
456,go to nursery.,secure the boundary of the circle with fence of rounded river stones.,buy or get a plant sapling .,1,effect
457,go to garden center.,secure the boundary of the circle with fence of rounded river stones.,buy tree sapling.,1,effect
458,go to garden center.,secure the boundary of the circle with fence of rounded river stones.,buy sapling.,1,effect
459,go to store.,secure the boundary of the circle with fence of rounded river stones.,acquire sapling.,1,effect
461,go to garden center.,secure the boundary of the circle with fence of rounded river stones.,get the tree and take it out into the yard.,1,effect
462,obtain seedling.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
463,buy tree sapling.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
464,buy a tree.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
465,"purchase seedling, or bush.",secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
466,purchase seedling of tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
467,buy the tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
468,buy a small tree at a nursery.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
470,buy a sapling from nursery.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
471,get baby tree to plant.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
472,get tree sapling you want.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
473,acquire sapling.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
474,buy a tree.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
475,get tree seedloing.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
476,get the tree and take it out into the yard.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
477,get baby tree to plant.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
478,buy plant sapling.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
479,get tree sapling.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
480,get tree sapling you want.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
481,purchase the tree.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
482,purchase the tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
483,buy plant.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
484,purchase a sapling and garden gloves.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
485,buy a tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
486,buy some sapling of desired tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
487,purchase a tree.,go to garden center.,secure the boundary of the circle with fence of rounded river stones.,0,cause
488,purchase a tree to plant.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
489,get a tree.,secure the boundary of the circle with fence of rounded river stones.,go to store.,1,cause
490,obtain seedling.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
492,go buy a tree.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
496,buy a small tree at a nursery.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
499,get a tree.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
500,buy or get a plant sapling .,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
501,get plant sapling.,secure the boundary of the circle with fence of rounded river stones.,go to garden center.,1,cause
502,get tree.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
503,buy tree sapling.,secure the boundary of the circle with fence of rounded river stones.,go to nursery.,1,cause
504,go to nursery.,acquire sapling.,ensure the hole is not too deep and not too narrow.,0,effect
505,go to nursery.,get tree sapling.,ensure the hole is not too deep and not too narrow.,0,effect
506,go to nursery.,get plant sapling.,ensure the hole is not too deep and not too narrow.,0,effect
507,go to nursery.,get a tree.,ensure the hole is not too deep and not too narrow.,0,effect
508,go to nursery.,purchase the tree.,ensure the hole is not too deep and not too narrow.,0,effect
509,go to garden center.,purchase seedling of tree.,ensure the hole is not too deep and not too narrow.,0,effect
510,go to garden center.,"purchase seedling, or bush.",ensure the hole is not too deep and not too narrow.,0,effect
512,go to nursery.,pick out a sapling that you like.,ensure the hole is not too deep and not too narrow.,0,effect
513,go to nursery.,buy plant.,ensure the hole is not too deep and not too narrow.,0,effect
514,go to store.,buy or get a plant sapling .,ensure the hole is not too deep and not too narrow.,0,effect
515,go to store.,buy a tree.,ensure the hole is not too deep and not too narrow.,0,effect
516,go to nursery.,"purchase seedling, or bush.",ensure the hole is not too deep and not too narrow.,0,effect
517,go to nursery.,purchase seedling of tree.,ensure the hole is not too deep and not too narrow.,0,effect
518,go to nursery.,get tree seedloing.,ensure the hole is not too deep and not too narrow.,0,effect
519,go to store.,buy plant.,ensure the hole is not too deep and not too narrow.,0,effect
520,go to nursery.,get tree in pot.,ensure the hole is not too deep and not too narrow.,0,effect
521,go to nursery.,obtain seedling.,ensure the hole is not too deep and not too narrow.,0,effect
522,go to garden center.,buy a tree.,ensure the hole is not too deep and not too narrow.,0,effect
523,go to garden center.,buy or get a plant sapling .,ensure the hole is not too deep and not too narrow.,0,effect
524,go to nursery.,buy a small tree at a nursery.,ensure the hole is not too deep and not too narrow.,0,effect
525,go to garden center.,buy a tree sapling.,ensure the hole is not too deep and not too narrow.,0,effect
526,go to store.,get tree seedloing.,ensure the hole is not too deep and not too narrow.,0,effect
528,go to store.,purchase a tree to plant.,ensure the hole is not too deep and not too narrow.,0,effect
529,go to nursery.,buy a tree.,ensure the hole is not too deep and not too narrow.,0,effect
531,go to garden center.,purchase the tree.,ensure the hole is not too deep and not too narrow.,0,effect
532,go to nursery.,buy tree sapling.,ensure the hole is not too deep and not too narrow.,0,effect
533,go to nursery.,purchase tree.,ensure the hole is not too deep and not too narrow.,0,effect
535,go to nursery.,buy a young tree.,ensure the hole is not too deep and not too narrow.,0,effect
536,go to store.,get baby tree to plant.,ensure the hole is not too deep and not too narrow.,0,effect
538,go to store.,acquire sapling.,ensure the hole is not too deep and not too narrow.,0,effect
539,go to garden center.,purchase a sapling and garden gloves.,ensure the hole is not too deep and not too narrow.,0,effect
542,go to store.,buy tree sapling.,ensure the hole is not too deep and not too narrow.,0,effect
543,go to nursery.,buy a tree sapling.,ensure the hole is not too deep and not too narrow.,0,effect
546,purchase the tree.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
547,purchase a sapling and garden gloves.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
548,get a tree.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
549,acquire sapling.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
550,get tree sapling you want.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
551,get the tree and take it out into the yard.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
552,get tree sapling.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
553,get baby tree to plant.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
554,buy a tree.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
556,buy a tree sapling.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
557,get tree seedloing.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
558,go buy a tree.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
560,"purchase seedling, or bush.",ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
562,buy a tree.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
563,purchase seedling of tree.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
564,purchase a sapling and garden gloves.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
565,get the tree and take it out into the yard.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
566,get tree sapling you want.,go to nursery.,ensure the hole is not too deep and not too narrow.,0,cause
569,get plant sapling.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
570,get tree in pot.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
571,buy a tree sapling.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
574,buy sapling.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
575,get the tree and take it out into the yard.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
577,purchase the tree.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
578,get a tree.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
579,buy sapling.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
584,get tree sapling.,ensure the hole is not too deep and not too narrow.,go to store.,1,cause
585,acquire sapling.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
586,buy plant.,ensure the hole is not too deep and not too narrow.,go to garden center.,1,cause
587,obtain seedling.,ensure the hole is not too deep and not too narrow.,go to nursery.,1,cause
588,go to store.,buy some sapling of desired tree.,place tree in hole.,0,effect
589,go to garden center.,buy the tree.,insert tree sapling.,0,effect
590,go to nursery.,acquire sapling.,place seedling in hole.,0,effect
591,go to nursery.,pick out a sapling that you like.,put tree seedling into hole.,0,effect
592,go to nursery.,go buy a tree.,place tree sapling into hole.,0,effect
593,go to nursery.,buy a tree sapling.,"plant seedling, or bush.",0,effect
594,go to garden center.,acquire sapling.,put tree seedling into hole.,0,effect
595,go to nursery.,purchase a tree.,place the tree inside the whole.,0,effect
596,go to garden center.,buy tree sapling.,place seedling into hole.,0,effect
597,go to nursery.,get tree in pot.,place the tree in the hole.,0,effect
