,premise,choice1,choice2,label,question
390,get your recipe.,wait for cake to bake.,carefully follow instructions step by step.,1,effect
391,read the recipe.,bake.,carefully follow instructions step by step.,1,effect
392,find a recipe.,bake for approx. 30 minutes.,carefully follow instructions step by step.,1,effect
393,find a recipe.,bake for as long as box says.,carefully follow instructions step by step.,1,effect
394,look up cake recipe.,wait for the timer to go off.,carefully follow instructions step by step.,1,effect
395,get your recipe.,wait for the timer to go off.,carefully follow instructions step by step.,1,effect
396,carefully follow instructions step by step.,bake.,look up cake recipe.,1,cause
397,carefully follow instructions step by step.,wait.,look up a recipe.,1,cause
398,carefully follow instructions step by step.,bake for approx. 30 minutes.,get out your recipe.,1,cause
399,carefully follow instructions step by step.,bake the cake.,read the recipe.,1,cause
400,carefully follow instructions step by step.,bake in oven according to time on instructions.,look up cake recipe.,1,cause
401,carefully follow instructions step by step.,bake the cake.,find a recipe.,1,cause
402,carefully follow instructions step by step.,wait for appropriate time.,find a recipe.,1,cause
403,carefully follow instructions step by step.,bake the cake.,get your recipe.,1,cause
404,carefully follow instructions step by step.,bake cake.,get your recipe.,1,cause
405,carefully follow instructions step by step.,bake the minimum time written on box.,find a recipe.,1,cause
406,carefully follow instructions step by step.,bake in oven according to time on instructions.,find a recipe.,1,cause
407,carefully follow instructions step by step.,bake for as long as box says.,find a recipe.,1,cause
408,get your recipe.,carefully follow instructions step by step.,return to oven.,0,effect
409,get out your recipe.,carefully follow instructions step by step.,return to oven.,0,effect
410,find a recipe.,carefully follow instructions step by step.,return to oven.,0,effect
412,look up cake recipe.,carefully follow instructions step by step.,return to oven.,0,effect
416,read the recipe.,carefully follow instructions step by step.,return to oven.,0,effect
418,look up a recipe.,carefully follow instructions step by step.,return to oven.,0,effect
420,carefully follow instructions step by step.,return to oven.,find a recipe.,1,cause
421,carefully follow instructions step by step.,return to oven.,get cake instructions.,1,cause
422,carefully follow instructions step by step.,return to oven.,look up a recipe.,1,cause
423,carefully follow instructions step by step.,return to oven.,read the recipe.,1,cause
425,carefully follow instructions step by step.,return to oven.,find a cake recipe.,1,cause
429,carefully follow instructions step by step.,return to oven.,look up cake recipe.,1,cause
432,get out your recipe.,carefully follow instructions step by step.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,0,effect
433,find a cake recipe.,carefully follow instructions step by step.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,0,effect
434,look up a recipe.,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,0,effect
435,look up a recipe.,carefully follow instructions step by step.,check if the cake is ready.,0,effect
436,find a recipe.,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,0,effect
437,read the recipe.,carefully follow instructions step by step.,open the oven and check to see if the cake is fully cooked .,0,effect
438,find a recipe.,carefully follow instructions step by step.,check if the cake is ready.,0,effect
439,get cake instructions.,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,0,effect
440,look up a recipe.,carefully follow instructions step by step.,check to see if cake is done.,0,effect
441,get your recipe.,carefully follow instructions step by step.,"check if cake is cooked by inserting toothpick, it should come out clean.",0,effect
442,look up a recipe.,carefully follow instructions step by step.,"check if cake is cooked by inserting toothpick, it should come out clean.",0,effect
443,look up cake recipe.,carefully follow instructions step by step.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,0,effect
444,carefully follow instructions step by step.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,find a recipe.,1,cause
445,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,look up a recipe.,1,cause
446,carefully follow instructions step by step.,check if the cake is ready.,find a cake recipe.,1,cause
447,carefully follow instructions step by step.,"check if cake is cooked by inserting toothpick, it should come out clean.",find a cake recipe.,1,cause
448,carefully follow instructions step by step.,check if the cake is ready.,look up cake recipe.,1,cause
449,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,get your recipe.,1,cause
450,carefully follow instructions step by step.,use cake tester to check for doneness.,look up a cake recipe.print out or write down the recipe.,1,cause
451,carefully follow instructions step by step.,check cake for doneness.,find a recipe.,1,cause
452,carefully follow instructions step by step.,check cake for doneness.,get cake instructions.,1,cause
453,carefully follow instructions step by step.,check cake for doneness.,look up a cake recipe.print out or write down the recipe.,1,cause
454,carefully follow instructions step by step.,check if the cake is ready.,look up a recipe.,1,cause
455,carefully follow instructions step by step.,stick tooth pick into cake to see if done.,look up cake recipe.,1,cause
456,look up a cake recipe.print out or write down the recipe.,carefully follow instructions step by step.,turn oven off.,0,effect
457,find a cake recipe.,carefully follow instructions step by step.,turn off oven.,0,effect
458,get your recipe.,carefully follow instructions step by step.,turn off oven and let the cake cool.,0,effect
459,get out your recipe.,carefully follow instructions step by step.,turn off oven.,0,effect
460,look up a recipe.,carefully follow instructions step by step.,turn off oven and let the cake cool.,0,effect
461,get out your recipe.,carefully follow instructions step by step.,turn oven off.,0,effect
462,find a recipe.,carefully follow instructions step by step.,turn oven off.,0,effect
464,get cake instructions.,carefully follow instructions step by step.,turn off oven .,0,effect
465,get cake instructions.,carefully follow instructions step by step.,turn off oven and let the cake cool.,0,effect
466,look up a recipe.,carefully follow instructions step by step.,turn off oven.,0,effect
467,get cake instructions.,carefully follow instructions step by step.,turn oven off.,0,effect
468,carefully follow instructions step by step.,turn off oven.,get your recipe.,1,cause
469,carefully follow instructions step by step.,turn off oven.,find a cake recipe.,1,cause
470,carefully follow instructions step by step.,turn oven off.,find a cake recipe.,1,cause
471,carefully follow instructions step by step.,turn off oven.,find a recipe.,1,cause
472,carefully follow instructions step by step.,turn off oven and let the cake cool.,find a recipe.,1,cause
473,carefully follow instructions step by step.,turn off oven.,look up a cake recipe.print out or write down the recipe.,1,cause
474,carefully follow instructions step by step.,turn off oven and let the cake cool.,find a cake recipe.,1,cause
477,carefully follow instructions step by step.,turn off the oven.,look up a recipe.,1,cause
478,carefully follow instructions step by step.,turn off oven.,get out your recipe.,1,cause
